19522	0.553005902667093
19524	-0.312193366849811
19456	0.254181077682872
19452	0.116007479899964
19360	-0.475701414931472
19505	-0.924011898591046
19365	0.420700385182572
19502	-0.0229707798189671
19531	0.557656208950635
19359	0.0994231211248549
19512	-0.235203963024057
19529	0.0627864239155693
19386	0.19004329236049
19343	1.13575480539198
19383	0.231349694477064
19392	-0.266306728766318
19534	-0.572231876664548
19361	-0.191356436576409
19399	-0.635209773001874
19398	-0.37863204678497
19489	0.130826491856096
19474	0.408896606768186
19492	-0.655066199647964
19372	-0.0628184465637686
19356	-0.272451354638432
19420	0.125580284385409
19371	-0.224019796534046
19508	-0.191824719039099
19491	0.145654026607814
19461	-0.174058849163908
20771	0.262586494371955
20864	-0.448500697464628
20877	-0.901721027948668
20924	-0.19234262074763
20812	0.108525892755335
20902	0.563568076943232
20946	-0.224535582781249
20937	0.216848521744491
20817	0.433366673217816
20895	-0.181037633762627
20792	0.551640548675837
20908	-0.0897482636247312
20940	-0.484626187132832
20834	-0.453014236384612
20853	-0.103466787320653
20774	-0.101222063248826
20787	0.568722921307582
20916	-0.278175096117198
20855	0.427630503495796
20798	-0.108419855140425
20845	0.502394469935518
20788	0.665207532102645
20909	0.0839876763073808
20893	-0.386273690459026
20811	-1.20050003883166
20907	0.951520438289454
20821	-0.322880729124384
20859	-0.558479069882414
20829	0.348664772612194
20806	0.66718749074188
22215	-0.568602058263152
22217	-0.240667341227216
22377	0.167494222920903
22368	0.350846676263761
22351	-0.424972443336251
22324	0.379125511639407
22303	0.103690338679398
22356	-0.238096060838342
22272	0.650008653040616
22355	0.253541218190217
22233	0.125035443780886
22325	0.651606646419231
22279	-0.0836592988640501
22307	0.125113567267301
22267	0.0785104286716718
22241	-0.803918471411543
22208	0.124460741435625
22292	-0.218358387665252
22223	-0.483679617721002
22363	0.453341258556013
22298	-0.77839937346528
22224	1.27228117236179
22343	-0.112926567923579
22321	-0.108124195091653
22315	-0.197172288546395
22286	-0.522448204248707
22242	0.823129975897645
22335	0.309713785284992
22308	0.203492846385274
22205	-0.279810846462281
