indi test_time age state gender farm trBVs
f11_26856 250.5 172 1 F 11 0.518003552152651
f11_26859 51.8 13.7 0 F 11 0.237348495224835
f11_26859 103.8 65.7 0 F 11 0.237348495224835
f11_26859 155.7 117.6 0 F 11 0.237348495224835
f11_26859 208 169.9 0 F 11 0.237348495224835
f11_26859 260 221.9 0 F 11 0.237348495224835
f11_26871 103.8 29.6 0 F 11 -0.230624844559699
f11_26871 155.7 81.5 0 F 11 -0.230624844559699
f11_26871 208 133.8 0 F 11 -0.230624844559699
f11_26871 260 185.8 0 F 11 -0.230624844559699
f11_26874 51.8 2.8 0 F 11 -0.119218852141715
f11_26874 103.8 54.8 1 F 11 -0.119218852141715
f11_26874 155.7 106.7 1 F 11 -0.119218852141715
f11_26874 173 124 1 F 11 -0.119218852141715
f11_26876 103.8 16.6 0 F 11 -0.103638298154299
f11_26876 155.7 68.5 0 F 11 -0.103638298154299
f11_26876 172 84.8 0 F 11 -0.103638298154299
f11_26879 103.8 24.2 0 F 11 -0.450771021781427
f11_26879 155.7 76.1 0 F 11 -0.450771021781427
f11_26879 208 128.4 0 F 11 -0.450771021781427
f11_26879 260 180.4 0 F 11 -0.450771021781427
f11_26881 51.8 38.6 0 F 11 0.371885346782679
f11_26881 103.8 90.6 1 F 11 0.371885346782679
f11_26881 155.7 142.5 1 F 11 0.371885346782679
f11_26881 170.3 157.1 1 F 11 0.371885346782679
f11_26885 103.8 42.7 0 F 11 0.208597341889821
f11_26885 117.5 56.4 1 F 11 0.208597341889821
f11_26890 103.8 49.8 1 F 11 0.920453469339161
f11_26890 155.7 101.7 1 F 11 0.920453469339161
f11_26890 181 127 1 F 11 0.920453469339161
f11_26893 51.8 36.8 0 F 11 -0.0985638999792494
f11_26893 103.8 88.8 1 F 11 -0.0985638999792494
f11_26893 155.7 140.7 1 F 11 -0.0985638999792494
f11_26893 208 193 1 F 11 -0.0985638999792494
f11_26893 260 245 1 F 11 -0.0985638999792494
f11_26895 103.8 50.7 0 F 11 -0.360993240450911
f11_26895 116.4 63.3 0 F 11 -0.360993240450911
f11_26897 103.8 23.7 0 F 11 0.340608207332034
f11_26897 155.7 75.6 1 F 11 0.340608207332034
f11_26897 172.7 92.6 1 F 11 0.340608207332034
f11_26899 51.8 10.7 0 F 11 -0.453409895569588
f11_26899 103.8 62.8 1 F 11 -0.453409895569588
f11_26899 155.7 114.6 1 F 11 -0.453409895569588
f11_26899 164.6 123.6 1 F 11 -0.453409895569588
f11_26900 155.7 12.5 1 F 11 -0.0465657091079492
f11_26900 208 64.8 0 F 11 -0.0465657091079492
f11_26900 260 116.8 0 F 11 -0.0465657091079492
f11_26903 103.8 16.6 0 F 11 -0.68026848142526
f11_26903 148.2 61.1 0 F 11 -0.68026848142526
f11_26907 51.8 29.8 0 F 11 -0.108067817104911
f11_26907 103.8 81.8 0 F 11 -0.108067817104911
f11_26907 155.7 133.7 1 F 11 -0.108067817104911
f11_26907 169 147 1 F 11 -0.108067817104911
f11_26908 51.8 34.6 0 F 11 0.244109465679029
f11_26908 99 81.9 1 F 11 0.244109465679029
f11_26911 51.8 41.7 0 F 11 0.427048374903663
f11_26911 103.8 93.8 1 F 11 0.427048374903663
f11_26911 155.7 145.6 1 F 11 0.427048374903663
f11_26911 156.1 146 1 F 11 0.427048374903663
f11_26912 51.8 19.7 1 F 11 -0.93544864908556
f11_26912 103.8 71.8 0 F 11 -0.93544864908556
f11_26912 119.4 87.3 0 F 11 -0.93544864908556
f11_26913 51.8 17.7 1 F 11 0.0265259538455536
f11_26913 103.8 69.7 0 F 11 0.0265259538455536
f11_26913 155.7 121.6 1 F 11 0.0265259538455536
f11_26913 191 157 1 F 11 0.0265259538455536
f11_26914 103.8 20.8 1 F 11 -0.501454313972231
f11_26914 155.7 72.6 1 F 11 -0.501454313972231
f11_26914 183.7 100.7 1 F 11 -0.501454313972231
f11_26919 103.8 8.9 0 F 11 -0.00692812499967976
f11_26919 155.7 60.8 0 F 11 -0.00692812499967976
f11_26919 208 113.1 0 F 11 -0.00692812499967976
f11_26919 260 165.1 0 F 11 -0.00692812499967976
f11_26920 103.8 10.5 1 F 11 0.631755550881625
f11_26920 155.7 62.4 0 F 11 0.631755550881625
f11_26920 208 114.7 0 F 11 0.631755550881625
f11_26920 259.8 166.5 1 F 11 0.631755550881625
f11_26921 103.8 7.7 0 F 11 0.175168970604073
f11_26921 155.7 59.6 1 F 11 0.175168970604073
f11_26921 183.1 87 1 F 11 0.175168970604073
f11_26926 103.8 26.1 1 F 11 0.742670701686035
f11_26926 155.7 78 0 F 11 0.742670701686035
f11_26926 208 130.3 1 F 11 0.742670701686035
f11_26926 255.5 177.8 1 F 11 0.742670701686035
f11_26927 65.1 4.5 0 F 11 -0.342792886704826
f11_26928 103.8 24.2 0 F 11 -0.514271833333844
f11_26928 155.7 76.1 0 F 11 -0.514271833333844
f11_26928 208 128.4 1 F 11 -0.514271833333844
f11_26928 260 180.4 1 F 11 -0.514271833333844
f11_26929 51.8 5.2 0 F 11 0.758693691936885
f11_26929 103.8 57.2 0 F 11 0.758693691936885
f11_26929 121.6 74.9 1 F 11 0.758693691936885
f11_26933 103.8 44.5 0 F 11 0.57340789968944
f11_26933 155.7 96.4 0 F 11 0.57340789968944
f11_26933 172.8 113.5 0 F 11 0.57340789968944
f11_26936 103.8 29 0 F 11 -0.0470664802846337
f11_26936 155.7 80.9 0 F 11 -0.0470664802846337
f11_26936 208 133.1 0 F 11 -0.0470664802846337
f11_26936 260 185.2 0 F 11 -0.0470664802846337
f11_26938 103.8 41.7 0 F 11 0.354374282847469
f11_26938 155.7 93.6 0 F 11 0.354374282847469
f11_26938 205.8 143.7 1 F 11 0.354374282847469
f11_26941 51.8 41.7 0 F 11 0.404127106571722
f11_26941 103.8 93.8 0 F 11 0.404127106571722
f11_26941 115.4 105.3 0 F 11 0.404127106571722
f11_26943 103.8 8.5 0 F 11 0.058182667762859
f11_26943 155.7 60.4 0 F 11 0.058182667762859
f11_26943 208 112.7 0 F 11 0.058182667762859
f11_26943 260 164.7 1 F 11 0.058182667762859
f11_26944 51.8 43.4 1 F 11 -0.605958646264772
f11_26944 103.8 95.5 1 F 11 -0.605958646264772
f11_26944 155.7 147.3 1 F 11 -0.605958646264772
f11_26944 172.9 164.5 1 F 11 -0.605958646264772
f11_26945 51.8 5.7 0 F 11 0.209365525565011
f11_26945 103.8 57.8 0 F 11 0.209365525565011
f11_26945 118.1 72.1 1 F 11 0.209365525565011
f11_26950 51.8 7.1 1 F 11 0.0876689944106591
f11_26950 103.8 59.2 0 F 11 0.0876689944106591
f11_26950 155.7 111 1 F 11 0.0876689944106591
f11_26950 208 163.3 1 F 11 0.0876689944106591
f11_26950 260 215.3 1 F 11 0.0876689944106591
f11_26951 51.8 45.3 0 F 11 0.355628435384575
f11_26951 76.8 70.3 1 F 11 0.355628435384575
f11_26954 51.8 0.4 0 F 11 -0.131559667289874
f11_26954 103.8 52.4 0 F 11 -0.131559667289874
f11_26954 123.9 72.5 1 F 11 -0.131559667289874
f11_26956 51.8 12.4 1 F 11 -0.876407220258339
f11_26956 103.8 64.5 0 F 11 -0.876407220258339
f11_26956 155.7 116.4 0 F 11 -0.876407220258339
f11_26956 173.7 134.4 0 F 11 -0.876407220258339
f11_26963 51.8 32.6 0 F 11 0.189436479977557
f11_26963 103.8 84.7 1 F 11 0.189436479977557
f11_26963 118.6 99.5 1 F 11 0.189436479977557
f11_26964 51.8 0 1 F 11 -0.685022433188408
f11_26964 103.8 52 0 F 11 -0.685022433188408
f11_26964 155.7 103.9 1 F 11 -0.685022433188408
f11_26964 169.8 118.1 1 F 11 -0.685022433188408
f11_26966 42 41.5 0 F 11 0.869141396263517
f11_26968 51.8 10.2 0 F 11 -0.0216624467017784
f11_26968 103.8 62.3 0 F 11 -0.0216624467017784
f11_26968 155.7 114.1 1 F 11 -0.0216624467017784
f11_26968 170.6 129.1 1 F 11 -0.0216624467017784
f11_26970 23.6 3.8 0 F 11 -0.437370431628241
f11_26973 51.8 13.8 0 F 11 -0.411444347633773
f11_26973 103.8 65.9 1 F 11 -0.411444347633773
f11_26973 115.8 77.8 1 F 11 -0.411444347633773
f11_26975 51.8 34.1 0 F 11 -0.688415451394262
f11_26975 103.8 86.2 0 F 11 -0.688415451394262
f11_26975 155.7 138.1 0 F 11 -0.688415451394262
f11_26975 208 190.3 0 F 11 -0.688415451394262
f11_26975 260 242.4 0 F 11 -0.688415451394262
f11_26977 51.8 44.3 0 F 11 -0.24275965432867
f11_26977 103.8 96.4 1 F 11 -0.24275965432867
f11_26977 155.7 148.2 1 F 11 -0.24275965432867
f11_26977 208 200.5 1 F 11 -0.24275965432867
f11_26977 260 252.6 1 F 11 -0.24275965432867
f11_26978 51.8 29.4 1 F 11 0.261446844530887
f11_26978 103.8 81.4 1 F 11 0.261446844530887
f11_26978 155.7 133.3 1 F 11 0.261446844530887
f11_26978 184.7 162.3 1 F 11 0.261446844530887
f11_26986 51.8 37.8 0 F 11 -0.0394768288863934
f11_26986 103.8 89.8 0 F 11 -0.0394768288863934
f11_26986 155.7 141.7 0 F 11 -0.0394768288863934
f11_26986 170 156 0 F 11 -0.0394768288863934
f11_26987 51.8 43.9 1 F 11 0.156590294223896
f11_26987 103.8 96 1 F 11 0.156590294223896
f11_26987 145.3 137.5 1 F 11 0.156590294223896
f11_26990 51.8 47.3 0 F 11 -0.0897818599660598
f11_26990 92.7 88.2 1 F 11 -0.0897818599660598
f11_26998 103.8 51.5 0 F 11 0.502217385281655
f11_26998 155.7 103.3 0 F 11 0.502217385281655
f11_26998 180.5 128.2 0 F 11 0.502217385281655
f11_27017 103.8 5.7 1 F 11 0.51115367788009
f11_27017 129.1 31 0 F 11 0.51115367788009
f11_27018 155.7 50.1 0 F 11 -0.16806968895395
f11_27018 186.6 81 1 F 11 -0.16806968895395
f11_27019 208 36 0 F 11 -0.0163250224049872
f11_27019 260 88 0 F 11 -0.0163250224049872
f11_27023 103.8 50.9 0 F 11 -0.484704634432801
f11_27023 111.7 58.8 0 F 11 -0.484704634432801
f11_27024 260 10 1 F 11 1.00750952723856
f11_27025 208 19 0 F 11 0.456126009660247
f11_27025 260 71 1 F 11 0.456126009660247
f11_27028 208 5.7 0 F 11 -0.332891793460836
f11_27028 260 57.7 0 F 11 -0.332891793460836
f11_27030 51.8 43.9 0 F 11 -0.0279775594497154
f11_27030 103.8 96 1 F 11 -0.0279775594497154
f11_27030 149.8 142 1 F 11 -0.0279775594497154
f11_27034 208 44.2 0 F 11 0.0272108967571799
f11_27034 256.8 93 1 F 11 0.0272108967571799
f11_27035 155.7 32.3 1 F 11 -0.467773461103399
f11_27035 208 84.6 0 F 11 -0.467773461103399
f11_27035 260 136.6 1 F 11 -0.467773461103399
f11_27036 155.7 17.9 0 F 11 0.406359460778127
f11_27036 208 70.2 1 F 11 0.406359460778127
f11_27036 260 122.2 1 F 11 0.406359460778127
f11_27040 103.8 18.1 0 F 11 -0.621648353092795
f11_27040 155.7 70 0 F 11 -0.621648353092795
f11_27040 208 122.2 0 F 11 -0.621648353092795
f11_27040 260 174.3 1 F 11 -0.621648353092795
f11_27042 155.7 32.3 0 F 11 -1.16108522434204
f11_27042 208 84.6 0 F 11 -1.16108522434204
f11_27042 260 136.6 0 F 11 -1.16108522434204
f11_27043 103.8 17.3 0 F 11 -0.446172561770861
f11_27043 155.7 69.2 1 F 11 -0.446172561770861
f11_27043 167.8 81.3 1 F 11 -0.446172561770861
f11_27045 232.6 3.8 0 F 11 0.241002297168051
f11_27048 51.8 27.5 0 F 11 0.715107706927161
f11_27048 103.8 79.5 0 F 11 0.715107706927161
f11_27048 155.7 131.4 0 F 11 0.715107706927161
f11_27048 176.4 152.1 1 F 11 0.715107706927161
f11_27053 260 11.1 0 F 11 -0.506693735042754
f11_27055 51.8 10.7 0 F 11 -0.530047764659884
f11_27055 103.8 62.8 0 F 11 -0.530047764659884
f11_27055 155.7 114.6 0 F 11 -0.530047764659884
f11_27055 176.6 135.6 0 F 11 -0.530047764659884
f11_27059 204.4 44.2 0 F 11 0.924491887875589
f11_27064 103.8 0.7 0 F 11 -0.311062402663712
f11_27064 155.7 52.6 0 F 11 -0.311062402663712
f11_27064 208 104.9 0 F 11 -0.311062402663712
f11_27064 260 156.9 0 F 11 -0.311062402663712
f11_27065 260 11.9 0 F 11 0.514340476680447
f11_27072 103.8 42.1 0 F 11 0.328475488700084
f11_27072 155.7 93.9 0 F 11 0.328475488700084
f11_27072 202 140.3 0 F 11 0.328475488700084
f11_27081 208 11.6 0 F 11 0.270046248085975
f11_27081 244.2 47.8 1 F 11 0.270046248085975
f11_27091 103.8 29.6 0 F 11 -0.100911245739725
f11_27091 155.7 81.5 0 F 11 -0.100911245739725
f11_27091 208 133.8 0 F 11 -0.100911245739725
f11_27091 246.8 172.6 0 F 11 -0.100911245739725
f11_27095 260 11.8 0 F 11 0.354333693728707
f11_27096 208 8.9 1 F 11 0.222053755442022
f11_27096 252.3 53.3 0 F 11 0.222053755442022
f11_27098 155.7 5 0 F 11 -0.563856945968503
f11_27098 208 57.3 0 F 11 -0.563856945968503
f11_27098 260 109.3 0 F 11 -0.563856945968503
f11_27099 103.8 8.5 0 F 11 0.67324891109838
f11_27099 155.7 60.4 1 F 11 0.67324891109838
f11_27099 198.4 103.1 1 F 11 0.67324891109838
f11_27102 155.7 29.2 0 F 11 -0.0276293779710712
f11_27102 208 81.5 1 F 11 -0.0276293779710712
f11_27102 246.2 119.8 1 F 11 -0.0276293779710712
f11_27105 208 31.1 0 F 11 0.0970291501846985
f11_27105 260 83.2 1 F 11 0.0970291501846985
f11_27108 208 0.4 0 F 11 -0.212828074746487
f11_27108 260 52.4 0 F 11 -0.212828074746487
f11_27109 208 32.8 0 F 11 0.692397521074545
f11_27109 252.3 77.1 1 F 11 0.692397521074545
f11_27111 103.8 4 0 F 11 0.643881214412428
f11_27111 155.7 55.9 0 F 11 0.643881214412428
f11_27111 208 108.2 0 F 11 0.643881214412428
f11_27111 260 160.2 0 F 11 0.643881214412428
f11_27114 51.8 34.1 0 F 11 0.677679644888253
f11_27114 103.8 86.2 0 F 11 0.677679644888253
f11_27114 117.9 100.2 0 F 11 0.677679644888253
f11_27115 155.7 33.1 0 F 11 0.181235845192411
f11_27115 208 85.4 1 F 11 0.181235845192411
f11_27115 260 137.4 1 F 11 0.181235845192411
f11_27130 155.7 21.1 0 F 11 -0.125050455440903
f11_27130 208 73.4 1 F 11 -0.125050455440903
f11_27130 260 125.5 1 F 11 -0.125050455440903
f11_27133 51.8 39.2 1 F 11 0.624237811035691
f11_27133 96.1 83.5 1 F 11 0.624237811035691
f11_27134 155.7 32.2 0 F 11 0.810326050426893
f11_27134 208 84.5 1 F 11 0.810326050426893
f11_27134 252.2 128.7 1 F 11 0.810326050426893
f11_27138 51.8 42.1 1 F 11 -0.0881602959280098
f11_27138 103.8 94.1 1 F 11 -0.0881602959280098
f11_27138 107.8 98.1 1 F 11 -0.0881602959280098
f11_27145 51.8 14.6 0 F 11 -0.17679922544346
f11_27145 103.8 66.7 0 F 11 -0.17679922544346
f11_27145 155.7 118.5 0 F 11 -0.17679922544346
f11_27145 208 170.8 0 F 11 -0.17679922544346
f11_27145 251.9 214.8 0 F 11 -0.17679922544346
f11_27146 195.3 21 0 F 11 -0.164976440671399
f11_27155 260 31.9 0 F 11 -0.702885051723227
f11_27157 155.7 1.9 0 F 11 0.270613433243779
f11_27157 208 54.1 0 F 11 0.270613433243779
f11_27157 251.9 98.1 0 F 11 0.270613433243779
f11_27162 77.3 4.1 0 M 11 0.686430477336795
f11_27167 97.5 2.2 0 M 11 -0.615437728776459
f11_27170 71.5 4.5 0 M 11 -0.0853256046949659
f11_27174 93.3 6.2 0 M 11 -0.585779382727246
f11_27181 103.8 3.6 0 M 11 0.280974534576559
f11_27181 105.5 5.3 1 M 11 0.280974534576559
f11_27182 77 2.8 0 M 11 0.507746868423495
f11_27184 146.7 2.7 0 M 11 -0.205493785040101
f11_27186 60.2 3.2 0 M 11 -0.0650767809338416
f11_27189 59.3 3.3 0 M 11 -0.13535620008904
f11_27190 65.4 5.1 0 M 11 -0.433759470319903
f11_27193 97.6 2.3 0 M 11 -0.201891390394424
f11_27199 67 4 0 M 11 0.486710546643514
f11_27200 155.7 0.4 0 M 11 -0.750456513798213
f11_27200 157.6 2.3 0 M 11 -0.750456513798213
f11_27201 60.9 4.9 0 M 11 -0.499619829860134
f11_27215 63 5 0 M 11 -0.125250568280523
f11_27219 103.8 0.7 0 M 11 0.0237636957184937
f11_27219 105.2 2.1 0 M 11 0.0237636957184937
f11_27222 98.1 2 0 M 11 0.163407777273063
f11_27223 98.5 6.5 0 M 11 0.392139750938381
f11_27226 141.8 2.7 0 M 11 -0.0872673368937945
f11_27229 133.3 2.2 0 M 11 -0.0924384988188951
f11_27234 73.9 5.8 0 M 11 -0.19826779145302
f11_27249 95.7 2.4 0 M 11 -0.266619531717893
f11_27261 64.5 2.4 1 M 11 -0.123795912039462
f11_27277 116.4 3.5 1 M 11 0.377421342485659
f11_27280 137.5 3.2 0 M 11 -0.988907310245407
f11_27291 67.6 5.5 0 M 11 0.795328756855788
f11_27292 57.5 4.5 0 M 11 0.338691211174698
f11_27302 129.1 4 0 M 11 0.310793803314685
f11_27308 56 2.5 0 M 11 -0.545127459659206
f11_27316 58.4 5.7 0 M 11 -0.923766276047533
f11_27318 96.7 3.2 0 M 11 0.580254652299144
f11_27332 74.2 5.5 0 M 11 -0.203513520176755
f11_27338 103.8 2.9 1 M 11 -0.247865669816515
f11_27338 109.7 8.8 1 M 11 -0.247865669816515
f11_27340 61.9 5.2 1 M 11 0.883286505404538
f11_27349 92.1 6.1 0 M 11 0.863299720552259
f11_27362 93.3 3.8 0 M 11 0.303312231267779
f11_27365 199.8 2.9 0 M 11 0.223615064928319
f11_27367 154.7 4 0 M 11 0.615143125367211
f11_27368 160.4 2.9 0 M 11 0.344813426029016
f11_27373 107.4 2.4 0 M 11 -0.383543315140223
f11_27377 123.9 2.6 0 M 11 -1.05109478357469
f11_27378 259 4.5 1 M 11 0.192307509701297
f11_27391 81.4 2.6 0 M 11 -0.221091278578263
f11_27392 177.5 2.1 0 M 11 -0.409443656510424
f11_27440 107.5 2 0 M 11 -0.269443208369727
f11_27443 195.6 2.6 0 M 11 0.720826470689303
f11_27453 191.9 5.4 0 M 11 0.238821712473118
f11_27455 232.4 3.5 1 M 11 0.0755975016206506
f11_27459 229.4 2.4 0 M 11 -0.514532434454779
f11_27464 73.3 3.7 0 M 11 -0.157648176021463
f11_27467 125.4 0.7 0 M 11 0.219136125600942
f11_27477 68.1 4.4 0 M 11 -0.370453931797655
f11_27484 179.5 3.8 1 M 11 -0.289011538578758
f11_27487 143.3 4.3 0 M 11 -0.0097031314904551
f11_27507 208 2 0 M 11 0.886554461143396
f11_27507 212.3 6.3 1 M 11 0.886554461143396
f11_27511 155.7 44.5 0 F 11 0.502789938321527
f11_27511 208 96.8 0 F 11 0.502789938321527
f11_27511 253.5 142.3 0 F 11 0.502789938321527
f11_27522 103.8 25.4 1 F 11 -0.535717642105423
f11_27522 155.7 77.3 1 F 11 -0.535717642105423
f11_27522 208 129.5 1 F 11 -0.535717642105423
f11_27522 260 181.6 1 F 11 -0.535717642105423
f11_27525 103.8 44.5 0 F 11 -0.549481948166213
f11_27525 122.3 63 0 F 11 -0.549481948166213
f11_27529 155.7 43.6 1 F 11 0.00722566636884336
f11_27529 160 47.9 1 F 11 0.00722566636884336
f11_27533 75.8 14.7 0 F 11 -0.0796964245301494
f11_27537 155.7 48.5 1 F 11 1.22707936249801
f11_27537 208 100.8 0 F 11 1.22707936249801
f11_27537 260 152.8 0 F 11 1.22707936249801
f11_27542 103.8 26.8 0 F 11 0.409754873910283
f11_27542 155.7 78.7 0 F 11 0.409754873910283
f11_27542 192.4 115.4 1 F 11 0.409754873910283
f11_27545 155.7 34.6 0 F 11 0.57990976437244
f11_27545 208 86.8 1 F 11 0.57990976437244
f11_27545 228.4 107.3 1 F 11 0.57990976437244
f11_27546 103.8 16.6 0 F 11 -0.0817136099349517
f11_27546 112.1 24.9 0 F 11 -0.0817136099349517
f11_27548 155.7 15.1 0 F 11 0.527727485040085
f11_27548 208 67.4 0 F 11 0.527727485040085
f11_27548 252.8 112.3 1 F 11 0.527727485040085
f11_27554 103.8 42.7 0 F 11 0.433536503667988
f11_27554 155.7 94.6 0 F 11 0.433536503667988
f11_27554 166.1 105 0 F 11 0.433536503667988
f11_27556 135 5 0 F 11 -0.628548367897248
f11_27557 103.8 14.4 0 F 11 -0.284198008077009
f11_27557 155.7 66.2 0 F 11 -0.284198008077009
f11_27557 208 118.5 0 F 11 -0.284198008077009
f11_27557 260 170.5 0 F 11 -0.284198008077009
f11_27558 155.7 27.5 0 F 11 -0.125088925965869
f11_27558 208 79.8 0 F 11 -0.125088925965869
f11_27558 260 131.8 0 F 11 -0.125088925965869
f11_27559 103.8 13.2 0 F 11 -0.360190707295692
f11_27559 155.7 65.1 0 F 11 -0.360190707295692
f11_27559 173 82.4 0 F 11 -0.360190707295692
f11_27566 103.8 29.6 0 F 11 -0.507506609834931
f11_27566 155.7 81.5 0 F 11 -0.507506609834931
f11_27566 182.8 108.7 0 F 11 -0.507506609834931
f11_27571 155.7 29.7 1 F 11 0.558675459793381
f11_27571 208 82 0 F 11 0.558675459793381
f11_27571 260 134 1 F 11 0.558675459793381
f11_27574 103.8 2.7 0 F 11 -0.34023047679272
f11_27574 155.7 54.6 0 F 11 -0.34023047679272
f11_27574 208 106.9 1 F 11 -0.34023047679272
f11_27574 208.4 107.3 1 F 11 -0.34023047679272
f11_27578 103.8 39.8 0 F 11 0.147215709180429
f11_27578 155.7 91.6 0 F 11 0.147215709180429
f11_27578 208 143.9 0 F 11 0.147215709180429
f11_27578 260 195.9 0 F 11 0.147215709180429
f11_27582 155.7 29.7 0 F 11 0.0678405930476481
f11_27582 208 82 0 F 11 0.0678405930476481
f11_27582 260 134 0 F 11 0.0678405930476481
f11_27586 102.8 14.6 0 F 11 -0.519699341612934
f11_27587 155.7 24.6 0 F 11 -0.28741958061078
f11_27587 208 76.9 1 F 11 -0.28741958061078
f11_27587 260 128.9 1 F 11 -0.28741958061078
f11_27589 103.8 40.8 0 F 11 0.0726457961745246
f11_27589 119.6 56.6 0 F 11 0.0726457961745246
f11_27591 103.8 30.6 0 F 11 0.819516491612107
f11_27591 155.7 82.4 0 F 11 0.819516491612107
f11_27591 195.4 122.2 0 F 11 0.819516491612107
f11_27593 103.8 36.8 0 F 11 0.287027424421119
f11_27593 155.7 88.7 1 F 11 0.287027424421119
f11_27593 193.3 126.3 0 F 11 0.287027424421119
f11_27595 155.7 50.5 1 F 11 0.128071669742963
f11_27595 208 102.8 1 F 11 0.128071669742963
f11_27595 208.9 103.7 1 F 11 0.128071669742963
f11_27596 103.8 7.7 0 F 11 0.405029026703354
f11_27596 155.7 59.6 0 F 11 0.405029026703354
f11_27596 208 111.9 0 F 11 0.405029026703354
f11_27596 260 163.9 0 F 11 0.405029026703354
f11_27609 103.8 7.7 1 F 11 0.492342532344624
f11_27609 155.7 59.6 1 F 11 0.492342532344624
f11_27609 185.1 89 1 F 11 0.492342532344624
f11_27612 103.8 19.8 0 F 11 -0.195924637672471
f11_27612 155.7 71.7 0 F 11 -0.195924637672471
f11_27612 187.7 103.7 0 F 11 -0.195924637672471
f11_27613 103.8 17.8 0 F 11 -0.434539939759142
f11_27613 155.7 69.7 0 F 11 -0.434539939759142
f11_27613 208 122 0 F 11 -0.434539939759142
f11_27613 260 174 0 F 11 -0.434539939759142
f11_27614 155.7 20.5 1 F 11 0.178832221403707
f11_27614 208 72.8 0 F 11 0.178832221403707
f11_27614 253.3 118.1 1 F 11 0.178832221403707
f11_27615 103.8 14.4 0 F 11 -0.170654443048464
f11_27615 155.7 66.2 0 F 11 -0.170654443048464
f11_27615 167 77.5 1 F 11 -0.170654443048464
f11_27621 155.7 7.8 0 F 11 -0.215183059205938
f11_27621 208 60.1 1 F 11 -0.215183059205938
f11_27621 225.7 77.8 1 F 11 -0.215183059205938
f11_27628 155.7 24.2 0 F 11 -0.149836325793121
f11_27628 158.4 26.9 0 F 11 -0.149836325793121
f11_27629 103.8 5.3 0 F 11 0.23656347026059
f11_27629 155.7 57.1 1 F 11 0.23656347026059
f11_27629 208 109.4 1 F 11 0.23656347026059
f11_27629 251.1 152.6 1 F 11 0.23656347026059
f11_27631 155.7 50.2 0 F 11 -0.0487102590107953
f11_27631 208 102.5 1 F 11 -0.0487102590107953
f11_27631 260 154.5 1 F 11 -0.0487102590107953
f11_27631 260.3 154.8 1 F 11 -0.0487102590107953
f11_27644 103.8 43.6 0 F 11 0.617080207705645
f11_27644 155.7 95.4 0 F 11 0.617080207705645
f11_27644 208 147.7 1 F 11 0.617080207705645
f11_27644 254.7 194.4 1 F 11 0.617080207705645
f11_27656 103.8 12.4 0 F 11 -0.286092443577557
f11_27656 155.7 64.2 1 F 11 -0.286092443577557
f11_27656 208 116.5 0 F 11 -0.286092443577557
f11_27656 244.3 152.8 1 F 11 -0.286092443577557
f11_27671 103.8 46.6 0 F 11 0.20954406809686
f11_27671 155.7 98.5 0 F 11 0.20954406809686
f11_27671 202.6 145.4 0 F 11 0.20954406809686
f11_27687 103.8 43.6 1 F 11 0.851458079720516
f11_27687 155.7 95.4 1 F 11 0.851458079720516
f11_27687 208 147.7 1 F 11 0.851458079720516
f11_27687 247.6 187.4 1 F 11 0.851458079720516
f11_27691 103.8 49.8 0 F 11 -0.278913533747309
f11_27691 155.7 101.7 0 F 11 -0.278913533747309
f11_27691 208 153.9 0 F 11 -0.278913533747309
f11_27691 253.9 199.9 0 F 11 -0.278913533747309
f11_27693 103.8 20.1 0 F 11 -0.7544365093814
f11_27693 155.7 72 0 F 11 -0.7544365093814
f11_27693 208 124.3 1 F 11 -0.7544365093814
f11_27693 254 170.3 1 F 11 -0.7544365093814
f11_27719 260 35.9 0 F 11 -0.300642531143143
f11_27732 208 44.3 0 F 11 -0.815406219847815
f11_27732 260 96.3 0 F 11 -0.815406219847815
f11_27735 208 32.6 1 F 11 -0.436096330168595
f11_27735 260 84.7 1 F 11 -0.436096330168595
f11_27740 137.6 0.2 0 F 11 -0.872942868058308
f11_27757 155.7 44 0 F 11 -0.212601893923803
f11_27757 208 96.3 0 F 11 -0.212601893923803
f11_27757 260 148.3 1 F 11 -0.212601893923803
f11_27762 155.7 46 0 F 11 -0.455642500626961
f11_27762 172.1 62.4 0 F 11 -0.455642500626961
f11_27781 260 11.5 0 F 11 1.37421361837302
f11_27796 260 9 1 F 11 0.25894561920072
f11_27798 208 5.7 1 F 11 1.07356275585977
f11_27798 260 57.7 1 F 11 1.07356275585977
f11_27808 260 0.7 0 F 11 -0.0674244203849985
f11_27811 155.7 3.4 0 F 11 0.589674328055215
f11_27811 208 55.7 1 F 11 0.589674328055215
f11_27811 260 107.7 1 F 11 0.589674328055215
f11_27815 208 33.2 0 F 11 0.741326517467053
f11_27815 260 85.2 1 F 11 0.741326517467053
f11_27816 155.7 45.5 0 F 11 0.114995033059819
f11_27816 208 97.7 1 F 11 0.114995033059819
f11_27816 260 149.8 1 F 11 0.114995033059819
f11_27830 208 21.4 0 F 11 0.482935504241493
f11_27830 228.8 42.2 0 F 11 0.482935504241493
f11_27844 103.8 33.8 1 F 11 -0.0738312051204905
f11_27844 155.7 85.7 1 F 11 -0.0738312051204905
f11_27844 208 138 1 F 11 -0.0738312051204905
f11_27844 224.2 154.2 1 F 11 -0.0738312051204905
f11_27845 103.8 14.4 0 F 11 -0.358025662586717
f11_27845 155.7 66.2 0 F 11 -0.358025662586717
f11_27845 171.6 82.1 0 F 11 -0.358025662586717
