indi test_time age state gender farm trBVs
f19_22741 116.9 204.7 0 F 19 -0.769348164119214
f19_22741 130 217.7 0 F 19 -0.769348164119214
f19_22741 142.9 230.7 0 F 19 -0.769348164119214
f19_22741 156 243.7 0 F 19 -0.769348164119214
f19_22741 168.9 256.7 0 F 19 -0.769348164119214
f19_22741 181.9 269.7 0 F 19 -0.769348164119214
f19_22741 194.6 282.3 0 F 19 -0.769348164119214
f19_22741 208 295.7 0 F 19 -0.769348164119214
f19_22741 220.9 308.6 0 F 19 -0.769348164119214
f19_22741 234 321.7 0 F 19 -0.769348164119214
f19_22741 246.9 334.7 0 F 19 -0.769348164119214
f19_22741 259.7 347.5 0 F 19 -0.769348164119214
f19_22750 0 92.1 1 F 19 0.110550895901928
f19_22750 12.9 105 1 F 19 0.110550895901928
f19_22750 26 118.1 1 F 19 0.110550895901928
f19_22750 38.9 131 1 F 19 0.110550895901928
f19_22750 51.9 144 1 F 19 0.110550895901928
f19_22750 65 157.1 1 F 19 0.110550895901928
f19_22750 78 170 1 F 19 0.110550895901928
f19_22750 90.8 182.9 1 F 19 0.110550895901928
f19_22750 103.7 195.8 1 F 19 0.110550895901928
f19_22750 111.1 203.2 1 F 19 0.110550895901928
f19_22752 0 23 0 F 19 -0.293786039066472
f19_22752 12.9 35.9 1 F 19 -0.293786039066472
f19_22752 26 49 0 F 19 -0.293786039066472
f19_22752 38.9 61.9 1 F 19 -0.293786039066472
f19_22752 51.9 74.9 1 F 19 -0.293786039066472
f19_22752 65 88 1 F 19 -0.293786039066472
f19_22752 78 101 1 F 19 -0.293786039066472
f19_22752 90.8 113.8 1 F 19 -0.293786039066472
f19_22752 103.7 126.7 1 F 19 -0.293786039066472
f19_22752 116.9 139.9 1 F 19 -0.293786039066472
f19_22752 130 153 1 F 19 -0.293786039066472
f19_22752 142.9 165.9 1 F 19 -0.293786039066472
f19_22752 156 179 1 F 19 -0.293786039066472
f19_22752 168.9 191.9 1 F 19 -0.293786039066472
f19_22752 181.9 204.9 1 F 19 -0.293786039066472
f19_22752 194.6 217.6 1 F 19 -0.293786039066472
f19_22752 208 231 1 F 19 -0.293786039066472
f19_22752 214.9 237.9 1 F 19 -0.293786039066472
f19_22764 0 10 0 F 19 -0.190490869058756
f19_22764 12.9 22.9 0 F 19 -0.190490869058756
f19_22764 26 36 0 F 19 -0.190490869058756
f19_22764 38.9 48.9 0 F 19 -0.190490869058756
f19_22764 51.9 61.9 0 F 19 -0.190490869058756
f19_22764 65 75 0 F 19 -0.190490869058756
f19_22764 78 88 0 F 19 -0.190490869058756
f19_22764 90.8 100.8 0 F 19 -0.190490869058756
f19_22764 103.7 113.7 0 F 19 -0.190490869058756
f19_22764 116.9 126.9 0 F 19 -0.190490869058756
f19_22764 130 140 0 F 19 -0.190490869058756
f19_22764 142.9 152.9 0 F 19 -0.190490869058756
f19_22764 156 166 0 F 19 -0.190490869058756
f19_22764 168.9 178.9 0 F 19 -0.190490869058756
f19_22764 181.9 191.9 0 F 19 -0.190490869058756
f19_22764 194.6 204.6 0 F 19 -0.190490869058756
f19_22764 208 218 0 F 19 -0.190490869058756
f19_22764 220.9 230.9 0 F 19 -0.190490869058756
f19_22764 234 244 0 F 19 -0.190490869058756
f19_22764 246.9 256.9 0 F 19 -0.190490869058756
f19_22764 259.7 269.7 0 F 19 -0.190490869058756
f19_22767 142.9 101.2 0 F 19 -0.175654460889137
f19_22767 156 114.3 0 F 19 -0.175654460889137
f19_22767 168.9 127.2 0 F 19 -0.175654460889137
f19_22767 181.9 140.2 0 F 19 -0.175654460889137
f19_22767 194.6 152.9 0 F 19 -0.175654460889137
f19_22767 208 166.3 0 F 19 -0.175654460889137
f19_22767 220.9 179.2 0 F 19 -0.175654460889137
f19_22767 234 192.3 0 F 19 -0.175654460889137
f19_22767 246.9 205.2 0 F 19 -0.175654460889137
f19_22767 259.7 218 0 F 19 -0.175654460889137
f19_22785 0 10 0 F 19 0.856597527922873
f19_22785 12.9 22.9 0 F 19 0.856597527922873
f19_22785 26 36 1 F 19 0.856597527922873
f19_22785 38.9 48.9 1 F 19 0.856597527922873
f19_22785 51.9 61.9 1 F 19 0.856597527922873
f19_22785 65 75 1 F 19 0.856597527922873
f19_22785 78 88 1 F 19 0.856597527922873
f19_22785 90.8 100.8 1 F 19 0.856597527922873
f19_22785 103.7 113.7 1 F 19 0.856597527922873
f19_22785 116.9 126.9 1 F 19 0.856597527922873
f19_22785 119.2 129.2 1 F 19 0.856597527922873
f19_22787 142.9 103.3 0 F 19 -1.58159582366541
f19_22787 156 116.4 0 F 19 -1.58159582366541
f19_22787 168.9 129.3 0 F 19 -1.58159582366541
f19_22787 181.9 142.3 0 F 19 -1.58159582366541
f19_22787 194.6 155 0 F 19 -1.58159582366541
f19_22787 208 168.4 0 F 19 -1.58159582366541
f19_22787 220.9 181.2 0 F 19 -1.58159582366541
f19_22787 223.6 183.9 0 F 19 -1.58159582366541
f19_22791 0 64.3 1 F 19 -0.230572013509118
f19_22791 12.3 76.5 1 F 19 -0.230572013509118
f19_22805 259.7 110.9 0 F 19 -0.483453497617903
f19_22876 234 107.9 0 F 19 -0.163742656194811
f19_22876 246.9 120.8 0 F 19 -0.163742656194811
f19_22876 259.7 133.6 0 F 19 -0.163742656194811
f19_22879 26 104.3 0 F 19 0.584696964121507
f19_22879 26.5 104.7 0 F 19 0.584696964121507
f19_22881 0 37 0 F 19 0.392029567904917
f19_22881 12.9 49.9 0 F 19 0.392029567904917
f19_22881 26 63 0 F 19 0.392029567904917
f19_22881 38.9 75.9 0 F 19 0.392029567904917
f19_22881 51.9 88.9 0 F 19 0.392029567904917
f19_22881 65 102 0 F 19 0.392029567904917
f19_22881 78 115 0 F 19 0.392029567904917
f19_22881 90.8 127.8 0 F 19 0.392029567904917
f19_22881 103.7 140.7 0 F 19 0.392029567904917
f19_22881 116.9 153.9 0 F 19 0.392029567904917
f19_22881 130 167 0 F 19 0.392029567904917
f19_22881 142.9 179.9 0 F 19 0.392029567904917
f19_22881 156 193 0 F 19 0.392029567904917
f19_22881 168.9 205.9 0 F 19 0.392029567904917
f19_22881 181.9 218.9 0 F 19 0.392029567904917
f19_22881 194.6 231.6 0 F 19 0.392029567904917
f19_22881 208 245 0 F 19 0.392029567904917
f19_22881 220.9 257.9 0 F 19 0.392029567904917
f19_22881 234 271 0 F 19 0.392029567904917
f19_22881 246.9 283.9 0 F 19 0.392029567904917
f19_22881 259.7 296.7 0 F 19 0.392029567904917
f19_22882 0 52.6 0 F 19 -0.164603518176721
f19_22882 12.9 65.5 0 F 19 -0.164603518176721
f19_22882 26 78.6 0 F 19 -0.164603518176721
f19_22882 38.9 91.6 0 F 19 -0.164603518176721
f19_22882 51.9 104.5 0 F 19 -0.164603518176721
f19_22882 65 117.6 0 F 19 -0.164603518176721
f19_22882 78 130.6 0 F 19 -0.164603518176721
f19_22882 90.8 143.4 0 F 19 -0.164603518176721
f19_22882 103.7 156.4 1 F 19 -0.164603518176721
f19_22882 116.9 169.5 1 F 19 -0.164603518176721
f19_22882 130 182.6 1 F 19 -0.164603518176721
f19_22882 142.9 195.6 1 F 19 -0.164603518176721
f19_22882 156 208.6 1 F 19 -0.164603518176721
f19_22882 168.9 221.5 1 F 19 -0.164603518176721
f19_22882 181.9 234.5 1 F 19 -0.164603518176721
f19_22882 194.6 247.2 1 F 19 -0.164603518176721
f19_22882 208 260.6 1 F 19 -0.164603518176721
f19_22882 216 268.6 1 F 19 -0.164603518176721
f19_22893 0 147 0 F 19 0.0882487621035166
f19_22893 12.9 159.9 0 F 19 0.0882487621035166
f19_22893 26 173 0 F 19 0.0882487621035166
f19_22893 38.9 185.9 0 F 19 0.0882487621035166
f19_22893 51.9 198.9 0 F 19 0.0882487621035166
f19_22893 65 212 0 F 19 0.0882487621035166
f19_22893 78 225 0 F 19 0.0882487621035166
f19_22893 90.8 237.8 0 F 19 0.0882487621035166
f19_22893 103.7 250.7 0 F 19 0.0882487621035166
f19_22893 116.9 263.9 0 F 19 0.0882487621035166
f19_22893 130 277 0 F 19 0.0882487621035166
f19_22893 142.9 289.9 0 F 19 0.0882487621035166
f19_22893 156 303 0 F 19 0.0882487621035166
f19_22893 168.9 315.9 0 F 19 0.0882487621035166
f19_22893 172.9 319.9 0 F 19 0.0882487621035166
f19_22902 0 31 0 F 19 -0.106109984989481
f19_22902 12.9 43.9 0 F 19 -0.106109984989481
f19_22902 26 57 0 F 19 -0.106109984989481
f19_22902 38.9 69.9 0 F 19 -0.106109984989481
f19_22902 51.9 82.9 1 F 19 -0.106109984989481
f19_22902 65 96 1 F 19 -0.106109984989481
f19_22902 78 109 1 F 19 -0.106109984989481
f19_22902 79 110 1 F 19 -0.106109984989481
f19_22910 130 103.7 0 F 19 0.41979315596654
f19_22910 142.9 116.7 0 F 19 0.41979315596654
f19_22910 156 129.8 0 F 19 0.41979315596654
f19_22910 168.9 142.7 0 F 19 0.41979315596654
f19_22910 181.9 155.7 0 F 19 0.41979315596654
f19_22910 194.6 168.3 0 F 19 0.41979315596654
f19_22910 208 181.8 0 F 19 0.41979315596654
f19_22910 220.9 194.6 0 F 19 0.41979315596654
f19_22910 234 207.7 0 F 19 0.41979315596654
f19_22910 246.9 220.7 0 F 19 0.41979315596654
f19_22910 259.7 233.5 0 F 19 0.41979315596654
f19_22912 0 85 0 F 19 -0.108035967540435
f19_22912 12.9 97.9 0 F 19 -0.108035967540435
f19_22912 26 111 0 F 19 -0.108035967540435
f19_22912 26.3 111.3 0 F 19 -0.108035967540435
f19_22961 0 61.4 0 F 19 0.490100876251208
f19_22961 0.1 61.4 0 F 19 0.490100876251208
f19_22985 0 40 0 F 19 0.225246245980303
f19_22985 12.9 52.9 1 F 19 0.225246245980303
f19_22985 26 66 0 F 19 0.225246245980303
